session_id_a,platform_a,session_id_b,platform_b,global_uid,expected_method,match_features
A_sess_00727_db7a2948,A,B_sess_00728_9927e77e,B,global_a2b3af645fa04c95,probabilistic,"{""ip_range"": ""10.160.107.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00729_f695ef21,A,B_sess_00730_fe92ba07,B,global_caa83e84fb9540fa,probabilistic,"{""ip_range"": ""10.158.108.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00731_9ff1803b,A,B_sess_00732_03c24cd6,B,global_728cd5a7911a46a8,probabilistic,"{""ip_range"": ""10.76.109.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00733_a06a4d11,A,B_sess_00734_624ecbf0,B,global_b60cf492ce794811,probabilistic,"{""ip_range"": ""10.17.110.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00735_0ce1f6f9,A,B_sess_00736_efd277d2,B,global_88cce996b3a543af,probabilistic,"{""ip_range"": ""10.132.111.0/16"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00737_1b7dd6ee,A,B_sess_00738_1f1fc7b1,B,global_f68834901f04456c,probabilistic,"{""ip_range"": ""10.116.112.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00739_ba59d992,A,B_sess_00740_4627ba5a,B,global_bda95826f5cb4164,probabilistic,"{""ip_range"": ""10.46.113.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00741_36948a31,A,B_sess_00742_4ad28924,B,global_949ecbbe07ad42fb,probabilistic,"{""ip_range"": ""10.131.114.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00743_c2421864,A,B_sess_00744_7d1edaff,B,global_ca015f283e6b4a5c,probabilistic,"{""ip_range"": ""10.107.115.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00745_6ff203be,A,B_sess_00746_91db6b8d,B,global_a8ba2f44da4a4ab1,probabilistic,"{""ip_range"": ""10.93.116.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00747_66d78801,A,B_sess_00748_9d104f1c,B,global_0de0fcef0264479c,probabilistic,"{""ip_range"": ""10.104.117.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00749_61521315,A,B_sess_00750_16e29b15,B,global_9d688df50c0c4b5e,probabilistic,"{""ip_range"": ""10.16.118.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00751_97281d12,A,B_sess_00752_5349296e,B,global_7d84762fe6ea44af,probabilistic,"{""ip_range"": ""10.38.119.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00753_bf12c327,A,B_sess_00754_ce3fc25d,B,global_dc8cbd9b0f184bc9,probabilistic,"{""ip_range"": ""10.122.120.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00755_59885635,A,B_sess_00756_29f17554,B,global_f5387545062142b7,probabilistic,"{""ip_range"": ""10.251.121.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00757_7a92d1bd,A,B_sess_00758_44165975,B,global_ec3eae7e56324cc2,probabilistic,"{""ip_range"": ""10.195.122.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00759_074c6e04,A,B_sess_00760_f67ae372,B,global_695ee16a68d64882,probabilistic,"{""ip_range"": ""10.24.123.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00761_2a74a9a2,A,B_sess_00762_8acb688b,B,global_39293efd46434a9e,probabilistic,"{""ip_range"": ""10.137.124.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00763_c3c76480,A,B_sess_00764_d9ca0a0e,B,global_ad7d47eaadfa4202,probabilistic,"{""ip_range"": ""10.59.125.0/16"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00765_b720ff7e,A,B_sess_00766_484d9e2c,B,global_5d514e37da504baf,probabilistic,"{""ip_range"": ""10.22.126.0/16"", ""device_type"": ""tablet"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00767_00cf9e5f,A,B_sess_00768_bc7e65f7,B,global_af71828e8d1c4e28,probabilistic,"{""ip_range"": ""10.254.127.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00769_55726a9b,A,B_sess_00770_dd115cad,B,global_44866d1e57564906,probabilistic,"{""ip_range"": ""10.33.128.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00771_2fd4f85f,A,B_sess_00772_d3798697,B,global_5d45577ef1414f41,probabilistic,"{""ip_range"": ""10.80.129.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00773_81a9541b,A,B_sess_00774_dabf4f7d,B,global_0bec2ff3534c4810,probabilistic,"{""ip_range"": ""10.75.130.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00775_81343e4c,A,B_sess_00776_612ca892,B,global_0183f7dcf4da42f8,probabilistic,"{""ip_range"": ""10.3.131.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00777_58464c90,A,B_sess_00778_21aed0f2,B,global_94cc3a93c0f54e57,probabilistic,"{""ip_range"": ""10.235.132.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00779_f1320795,A,B_sess_00780_56f75d6a,B,global_63be452e873d489c,probabilistic,"{""ip_range"": ""10.241.133.0/24"", ""device_type"": ""desktop"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00781_5aaacb25,A,B_sess_00782_06bfa63a,B,global_73c95693d3064578,probabilistic,"{""ip_range"": ""10.210.134.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00783_84a9ec77,A,B_sess_00784_a18608f2,B,global_15da5834cce6460e,probabilistic,"{""ip_range"": ""10.206.135.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00785_e00036aa,A,B_sess_00786_2a082a2d,B,global_39bf42ca5ded49a3,probabilistic,"{""ip_range"": ""10.118.136.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00787_06b3ad73,A,B_sess_00788_bdb0a9ed,B,global_e0c5a99ec518477f,probabilistic,"{""ip_range"": ""10.65.137.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00789_1ab6594e,A,B_sess_00790_b64f8e32,B,global_90d7943e7eb24365,probabilistic,"{""ip_range"": ""10.187.138.0/16"", ""device_type"": ""desktop"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00791_dbb52236,A,B_sess_00792_8a63c969,B,global_6aec846001754fb2,probabilistic,"{""ip_range"": ""10.28.139.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00793_0618a5e8,A,B_sess_00794_9ab548f8,B,global_7661d54dfb144a37,probabilistic,"{""ip_range"": ""10.213.140.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00795_a455ac09,A,B_sess_00796_3247b20d,B,global_dc1b590de36e4273,probabilistic,"{""ip_range"": ""10.202.141.0/24"", ""device_type"": ""tablet"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00797_94a189fe,A,B_sess_00798_4ef917dd,B,global_74cce33de0f4446c,probabilistic,"{""ip_range"": ""10.188.142.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00799_0b467c5a,A,B_sess_00800_3777c4d3,B,global_2f33a8382817403b,probabilistic,"{""ip_range"": ""10.89.143.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
