session_id_a,platform_a,session_id_b,platform_b,global_uid,expected_method,match_features
A_sess_00725_ba85afb4,A,B_sess_00726_d89b76a4,B,global_6ba6f0116a6d4ff6,probabilistic,"{""ip_range"": ""10.208.106.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00727_1f9f2d58,A,B_sess_00728_ee2ebb24,B,global_a24716773d744501,probabilistic,"{""ip_range"": ""10.160.107.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00729_afabb580,A,B_sess_00730_ed6afec3,B,global_23fe874cbb2046f6,probabilistic,"{""ip_range"": ""10.158.108.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00731_fa7efcaf,A,B_sess_00732_45e93f02,B,global_092f90680c5345f4,probabilistic,"{""ip_range"": ""10.76.109.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00733_df572860,A,B_sess_00734_4f4c828b,B,global_22ae355bc3b84963,probabilistic,"{""ip_range"": ""10.17.110.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00735_abeff446,A,B_sess_00736_a13e0b5b,B,global_d01deb03d7484ade,probabilistic,"{""ip_range"": ""10.132.111.0/16"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00737_f6aedd10,A,B_sess_00738_2ec63473,B,global_c88f80be1240401e,probabilistic,"{""ip_range"": ""10.116.112.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00739_f37dd6a0,A,B_sess_00740_63b1bb21,B,global_58f140cee5dc4ed2,probabilistic,"{""ip_range"": ""10.46.113.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00741_c6d5b7a2,A,B_sess_00742_28610921,B,global_0f9276397a33466f,probabilistic,"{""ip_range"": ""10.131.114.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00743_c966a0fa,A,B_sess_00744_c80d27c3,B,global_f8bb62de5e8440aa,probabilistic,"{""ip_range"": ""10.107.115.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00745_79261b01,A,B_sess_00746_92ca287b,B,global_38ac4fc9d9e84308,probabilistic,"{""ip_range"": ""10.93.116.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00747_ff6ba92c,A,B_sess_00748_b70ce5a3,B,global_18e83b111a6a44c8,probabilistic,"{""ip_range"": ""10.104.117.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00749_f1637f73,A,B_sess_00750_44ca630c,B,global_4c4a4373667a4dcf,probabilistic,"{""ip_range"": ""10.16.118.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00751_a40866b7,A,B_sess_00752_193c3e75,B,global_8904705356604bcd,probabilistic,"{""ip_range"": ""10.38.119.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00753_3af168ec,A,B_sess_00754_54f74a2c,B,global_a6eebbc4ef1044e6,probabilistic,"{""ip_range"": ""10.122.120.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00755_a346fa2a,A,B_sess_00756_decd7c72,B,global_cfe36c94238b4a21,probabilistic,"{""ip_range"": ""10.251.121.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00757_213641ed,A,B_sess_00758_59806201,B,global_0d1dcd68928044af,probabilistic,"{""ip_range"": ""10.195.122.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00759_9117fe08,A,B_sess_00760_b63fd301,B,global_cd04fd21b90c4f97,probabilistic,"{""ip_range"": ""10.24.123.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00761_041147f3,A,B_sess_00762_cbbae57f,B,global_fd42fdb3e31345f6,probabilistic,"{""ip_range"": ""10.137.124.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00763_33874bc9,A,B_sess_00764_4563c671,B,global_27cf8ced4948417f,probabilistic,"{""ip_range"": ""10.59.125.0/16"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00765_3dc52d49,A,B_sess_00766_7797bc08,B,global_9109016053b44005,probabilistic,"{""ip_range"": ""10.22.126.0/16"", ""device_type"": ""tablet"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00767_81f91bc2,A,B_sess_00768_445c4ea5,B,global_06b5d6b5d6e74465,probabilistic,"{""ip_range"": ""10.254.127.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00769_3e47d969,A,B_sess_00770_1e345fe3,B,global_f716de0510154afa,probabilistic,"{""ip_range"": ""10.33.128.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00771_4b688bc4,A,B_sess_00772_b59ebbb6,B,global_2ef1ae2708834cbb,probabilistic,"{""ip_range"": ""10.80.129.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00773_bbdb4eb3,A,B_sess_00774_058d166f,B,global_f3b0d3022a8a402d,probabilistic,"{""ip_range"": ""10.75.130.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00775_4fc9b8d5,A,B_sess_00776_21b51006,B,global_01dfd316cde24c27,probabilistic,"{""ip_range"": ""10.3.131.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00777_eaa16aae,A,B_sess_00778_137fd047,B,global_f1671ea51ae1432d,probabilistic,"{""ip_range"": ""10.235.132.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00779_1c4e5f09,A,B_sess_00780_fbb40817,B,global_58138eb185d84fb6,probabilistic,"{""ip_range"": ""10.241.133.0/24"", ""device_type"": ""desktop"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00781_50b58f3c,A,B_sess_00782_04b5695d,B,global_5d4193b533d64c80,probabilistic,"{""ip_range"": ""10.210.134.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00783_900eb39c,A,B_sess_00784_52ba76a9,B,global_48310b2a5e2c421c,probabilistic,"{""ip_range"": ""10.206.135.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00785_9b19153f,A,B_sess_00786_954e53eb,B,global_6f33147ffbea47f1,probabilistic,"{""ip_range"": ""10.118.136.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00787_b988ade3,A,B_sess_00788_76a1a408,B,global_46360cb241d646c0,probabilistic,"{""ip_range"": ""10.65.137.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00789_67dfc03e,A,B_sess_00790_d09ef9c9,B,global_75e8bdd66cf1476f,probabilistic,"{""ip_range"": ""10.187.138.0/16"", ""device_type"": ""desktop"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00791_fbd7622a,A,B_sess_00792_2f8f0ded,B,global_2f8ae67e01ab4e65,probabilistic,"{""ip_range"": ""10.28.139.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00793_ab126a5f,A,B_sess_00794_a53c3e5c,B,global_5e9d21327e324f71,probabilistic,"{""ip_range"": ""10.213.140.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00795_424f9760,A,B_sess_00796_56f3329b,B,global_03b6b72f01dd4f9a,probabilistic,"{""ip_range"": ""10.202.141.0/24"", ""device_type"": ""tablet"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00797_626e6538,A,B_sess_00798_766a0ff5,B,global_7fe6f3c929a84c14,probabilistic,"{""ip_range"": ""10.188.142.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00799_3469a341,A,B_sess_00800_7c66ef00,B,global_5fbfbf23cb0f4412,probabilistic,"{""ip_range"": ""10.89.143.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
